#seq_id	start_pos	end_pos	seq_len	action	div	agg_cont_cov	top_tax_name	sample
ctg20608	1	21461	21461	EXCLUDE	anml:insects	78	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg19068	1	13678	13678	EXCLUDE	prok:b-proteobacteria	95	Variovorax soli	Quesada_SQIIe_Phumuli
ctg21701	1	31173	31173	EXCLUDE	prok:b-proteobacteria	100	Comamonas koreensis	Quesada_SQIIe_Phumuli
ctg21759	1	31891	31891	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19054	1	16166	16166	EXCLUDE	prok:a-proteobacteria	100	Shinella curvata	Quesada_SQIIe_Phumuli
ctg21036	1	28425	28425	EXCLUDE	fung:ascomycetes	97	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg18836	1	17098	17098	EXCLUDE	prok:CFB group bacteria	100	Leadbetterella sp. UBA7673	Quesada_SQIIe_Phumuli
ctg21758	1	36444	36444	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg10472	1	5635	5635	EXCLUDE	prok:a-proteobacteria	100	Phenylobacterium haematophilum	Quesada_SQIIe_Phumuli
ctg20605	1	21620	21620	EXCLUDE	prok:high GC Gram+	100	Pseudoclavibacter terrae	Quesada_SQIIe_Phumuli
ctg21728	1	32914	32914	EXCLUDE	prok:a-proteobacteria	68	Devosia riboflavina	Quesada_SQIIe_Phumuli
ctg18846	1	18447	18447	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21009	1	29075	29075	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg21066	1	26871	26871	EXCLUDE	prok:g-proteobacteria	92	Luteimonas fraxinea	Quesada_SQIIe_Phumuli
ctg22718	1	63964	63964	EXCLUDE	prok:a-proteobacteria	100	Brevundimonas sp. UBA7506	Quesada_SQIIe_Phumuli
ctg18878	1	13281	13281	REVIEW	plnt:plants	12	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg21008	1	28274	28274	EXCLUDE	fung:ascomycetes	92	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg18876	1	13644	13644	EXCLUDE	prok:high GC Gram+	33	Pseudoclavibacter helvolus	Quesada_SQIIe_Phumuli
ctg19020	1	12362	12362	EXCLUDE	prok:b-proteobacteria	78	Methylobacillus methanolivorans	Quesada_SQIIe_Phumuli
ctg21725	1	35230	35230	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg20600	1	25764	25764	EXCLUDE	prok:a-proteobacteria	100	Devosia beringensis	Quesada_SQIIe_Phumuli
ctg19051	1	12063	12063	EXCLUDE	prok:b-proteobacteria	100	Pseudorhodoferax soli	Quesada_SQIIe_Phumuli
ctg18856	1	17343	17343	EXCLUDE	prok:firmicutes	35	Bacillus halotolerans	Quesada_SQIIe_Phumuli
ctg10086	1	5803	5803	EXCLUDE	prok:b-proteobacteria	100	Variovorax gossypii	Quesada_SQIIe_Phumuli
ctg18969	1	16484	16484	EXCLUDE	prok:b-proteobacteria	83	Acidovorax kalamii	Quesada_SQIIe_Phumuli
ctg22666	1	54248	54248	EXCLUDE	fung:ascomycetes	97	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21752	1	38766	38766	EXCLUDE	anml:insects	68	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg19103	1	16890	16890	EXCLUDE	prok:a-proteobacteria	46	Novosphingobium capsulatum	Quesada_SQIIe_Phumuli
ctg22723	1	70542	70542	EXCLUDE	prok:CFB group bacteria	97	Sphingobacterium griseoflavum	Quesada_SQIIe_Phumuli
ctg22659	1	57876	57876	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas shirazensis	Quesada_SQIIe_Phumuli
ctg19248	1	20870	20870	EXCLUDE	prok:CFB group bacteria	54	Flectobacillus major	Quesada_SQIIe_Phumuli
ctg18973	1	15842	15842	EXCLUDE	prok:b-proteobacteria	98	Acidovorax kalamii	Quesada_SQIIe_Phumuli
ctg19030	1	14833	14833	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg18873	1	17527	17527	EXCLUDE	plnt:plants	34	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg21697	1	35428	35428	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22645	1	56775	56775	EXCLUDE	fung:ascomycetes	93	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22676	1	66618	66618	EXCLUDE	prok:CFB group bacteria	98	Dyadobacter luteus	Quesada_SQIIe_Phumuli
ctg8961	1	5090	5090	EXCLUDE	prok:a-proteobacteria	100	Phenylobacterium haematophilum	Quesada_SQIIe_Phumuli
ctg19098	1	16067	16067	EXCLUDE	prok:g-proteobacteria	73	Stenotrophomonas rhizophila	Quesada_SQIIe_Phumuli
ctg9239	1	5739	5739	EXCLUDE	fung:ascomycetes	91	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg9871	1	6066	6066	EXCLUDE	prok:a-proteobacteria	94	Brevundimonas pondensis	Quesada_SQIIe_Phumuli
ctg18834	1	13237	13237	EXCLUDE	plnt:plants	30	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg23098	1	180811	180811	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium cavarae	Quesada_SQIIe_Phumuli
ctg18845	1	18439	18439	EXCLUDE	prok:g-proteobacteria	98	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg19048	1	16894	16894	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg21052	1	28543	28543	EXCLUDE	prok:a-proteobacteria	100	Sphingopyxis witflariensis	Quesada_SQIIe_Phumuli
ctg21044	1	32681	32681	EXCLUDE	prok:g-proteobacteria	100	Acinetobacter albensis	Quesada_SQIIe_Phumuli
ctg19092	1	16212	16212	EXCLUDE	fung:ascomycetes	84	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg9595	1	6325	6325	EXCLUDE	prok:a-proteobacteria	100	Devosia riboflavina	Quesada_SQIIe_Phumuli
ctg18977	1	17702	17702	EXCLUDE	anml:insects	28	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg19040	1	14852	14852	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg21054	1	27741	27741	REVIEW	anml:insects	18	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg18854	1	15256	15256	EXCLUDE	prok:CFB group bacteria	100	Flavobacterium microcysteis	Quesada_SQIIe_Phumuli
ctg23184	1	339555	339555	EXCLUDE	prok:g-proteobacteria	97	Pseudomonas shirazensis	Quesada_SQIIe_Phumuli
ctg18956	1	17284	17284	EXCLUDE	prok:CFB group bacteria	100	Dyadobacter sp. 50-39	Quesada_SQIIe_Phumuli
ctg10168	1	5172	5172	EXCLUDE	prok:CFB group bacteria	100	Sphingobacterium faecium	Quesada_SQIIe_Phumuli
ctg9647	1	5083	5083	EXCLUDE	plnt:plants	80	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg20588	1	25349	25349	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium fabacearum	Quesada_SQIIe_Phumuli
ctg21058	1	29467	29467	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19070	1	15755	15755	EXCLUDE	prok:a-proteobacteria	74	Novosphingobium sp.	Quesada_SQIIe_Phumuli
ctg19106	1	15772	15772	EXCLUDE	prok:b-proteobacteria	98	Acidovorax sp. SCN 65-28	Quesada_SQIIe_Phumuli
ctg10002	1	5213	5213	EXCLUDE	prok:g-proteobacteria	100	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg18803	1	10016	10016	EXCLUDE	prok:high GC Gram+	100	Agrococcus jejuensis	Quesada_SQIIe_Phumuli
ctg19042	1	20027	20027	EXCLUDE	prok:high GC Gram+	100	Microbacterium maritypicum	Quesada_SQIIe_Phumuli
ctg8877	1	5827	5827	REVIEW	plnt:plants	13	Pistacia vera	Quesada_SQIIe_Phumuli
ctg9291	1	6554	6554	EXCLUDE	prok:b-proteobacteria	98	Methylophilus sp. UBA6697	Quesada_SQIIe_Phumuli
ctg21049	1	29024	29024	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg19028	1	17234	17234	EXCLUDE	anml:insects	40	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21748	1	35714	35714	EXCLUDE	prok:a-proteobacteria	94	Sphingopyxis panaciterrae	Quesada_SQIIe_Phumuli
ctg21037	1	24313	24313	EXCLUDE	prok:g-proteobacteria	92	Luteimonas fraxinea	Quesada_SQIIe_Phumuli
ctg18828	1	12910	12910	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg9213	1	5001	5001	EXCLUDE	anml:insects	69	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21780	1	34463	34463	EXCLUDE	prok:a-proteobacteria	98	Devosia riboflavina	Quesada_SQIIe_Phumuli
ctg10325	1	5238	5238	EXCLUDE	anml:insects	59	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg19142	1	14730	14730	EXCLUDE	prok:b-proteobacteria	100	Methylophilus rhizosphaerae	Quesada_SQIIe_Phumuli
ctg21032	1	28014	28014	EXCLUDE	prok:b-proteobacteria	97	Acidovorax radicis	Quesada_SQIIe_Phumuli
ctg19058	1	14050	14050	EXCLUDE	anml:insects	38	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21046	1	28550	28550	EXCLUDE	prok:a-proteobacteria	98	Novosphingobium huizhouense	Quesada_SQIIe_Phumuli
ctg20582	1	21621	21621	EXCLUDE	anml:insects	35	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg18966	1	17181	17181	EXCLUDE	prok:CFB group bacteria	100	Sphingobacterium faecium	Quesada_SQIIe_Phumuli
ctg21043	1	28942	28942	EXCLUDE	prok:CFB group bacteria	66	Taibaiella helva	Quesada_SQIIe_Phumuli
ctg22714	1	66374	66374	EXCLUDE	prok:a-proteobacteria	100	Devosia riboflavina	Quesada_SQIIe_Phumuli
ctg22704	1	66724	66724	EXCLUDE	prok:g-proteobacteria	90	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg21042	1	29458	29458	EXCLUDE	anml:insects	40	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg19100	1	15413	15413	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg9815	1	5498	5498	EXCLUDE	plnt:plants	61	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg10447	1	5550	5550	EXCLUDE	anml:insects	80	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21731	1	33717	33717	REVIEW	prok:a-proteobacteria	12	Sphingomonas alpina	Quesada_SQIIe_Phumuli
ctg21744	1	38675	38675	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg21039	1	28540	28540	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg18843	1	16710	16710	EXCLUDE	prok:a-proteobacteria	100	Brevundimonas vesicularis	Quesada_SQIIe_Phumuli
ctg18862	1	14234	14234	EXCLUDE	plnt:plants	33	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg21051	1	25303	25303	EXCLUDE	fung:ascomycetes	94	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg20576	1	22244	22244	EXCLUDE	prok:a-proteobacteria	70	Gemmobacter megaterium	Quesada_SQIIe_Phumuli
ctg21041	1	29292	29292	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21050	1	29448	29448	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg19022	1	16723	16723	EXCLUDE	prok:b-proteobacteria	100	Pseudorhodoferax aquiterrae	Quesada_SQIIe_Phumuli
ctg21722	1	35108	35108	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas shirazensis	Quesada_SQIIe_Phumuli
ctg9918	1	6485	6485	EXCLUDE	prok:CFB group bacteria	36	Taibaiella helva	Quesada_SQIIe_Phumuli
ctg18822	1	15986	15986	EXCLUDE	prok:g-proteobacteria	98	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg9072	1	5284	5284	EXCLUDE	prok:CFB group bacteria	100	Dyadobacter luteus	Quesada_SQIIe_Phumuli
ctg22651	1	63065	63065	EXCLUDE	prok:g-proteobacteria	88	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg18975	1	12335	12335	EXCLUDE	prok:high GC Gram+	100	Pseudoclavibacter terrae	Quesada_SQIIe_Phumuli
ctg19033	1	17734	17734	EXCLUDE	prok:CFB group bacteria	65	Taibaiella helva	Quesada_SQIIe_Phumuli
ctg19136	1	14478	14478	EXCLUDE	prok:g-proteobacteria	98	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg22641	1	55038	55038	EXCLUDE	fung:ascomycetes	94	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19140	1	16191	16191	EXCLUDE	anml:insects	72	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21040	1	32882	32882	EXCLUDE	prok:g-proteobacteria	100	Acinetobacter albensis	Quesada_SQIIe_Phumuli
ctg18976	1	13683	13683	EXCLUDE	prok:b-proteobacteria	100	Variovorax sp. 67-131	Quesada_SQIIe_Phumuli
ctg21035	1	28254	28254	EXCLUDE	prok:CFB group bacteria	100	Sphingobacterium griseoflavum	Quesada_SQIIe_Phumuli
ctg19147	1	19913	19913	EXCLUDE	prok:g-proteobacteria	95	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg18871	1	16139	16139	EXCLUDE	prok:b-proteobacteria	95	Pseudorhodoferax aquiterrae	Quesada_SQIIe_Phumuli
ctg19015	1	19119	19119	EXCLUDE	anml:insects	58	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg20603	1	24842	24842	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19010	1	13473	13473	EXCLUDE	prok:a-proteobacteria	96	Brevundimonas pondensis	Quesada_SQIIe_Phumuli
ctg22671	1	67781	67781	EXCLUDE	prok:CFB group bacteria	91	Sphingobacterium griseoflavum	Quesada_SQIIe_Phumuli
ctg7872	1	6037	6037	EXCLUDE	anml:insects	45	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21076	1	31742	31742	EXCLUDE	anml:insects	62	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21027	1	26385	26385	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21030	1	29565	29565	EXCLUDE	prok:CFB group bacteria	100	Dyadobacter beijingensis	Quesada_SQIIe_Phumuli
ctg20570	1	21994	21994	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg19076	1	16049	16049	EXCLUDE	prok:b-proteobacteria	96	Acidovorax antarcticus	Quesada_SQIIe_Phumuli
ctg21034	1	22648	22648	EXCLUDE	prok:a-proteobacteria	84	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg18839	1	14236	14236	EXCLUDE	prok:b-proteobacteria	100	Variovorax sp.	Quesada_SQIIe_Phumuli
ctg20564	1	24388	24388	EXCLUDE	prok:b-proteobacteria	100	Pseudorhodoferax soli	Quesada_SQIIe_Phumuli
ctg22699	1	65265	65265	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium fabacearum	Quesada_SQIIe_Phumuli
ctg19014	1	17447	17447	EXCLUDE	prok:a-proteobacteria	100	Brevundimonas pondensis	Quesada_SQIIe_Phumuli
ctg21718	1	36030	36030	EXCLUDE	fung:ascomycetes	96	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg18841	1	14359	14359	EXCLUDE	prok:a-proteobacteria	100	Devosia ginsengisoli	Quesada_SQIIe_Phumuli
ctg23271	1	2897733	2897733	EXCLUDE	prok:a-proteobacteria	98	Agrobacterium tomkonis	Quesada_SQIIe_Phumuli
ctg8214	1	5306	5306	EXCLUDE	anml:insects	56	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21690	1	39782	39782	EXCLUDE	prok:CFB group bacteria	63	Taibaiella chishuiensis	Quesada_SQIIe_Phumuli
ctg21038	1	29372	29372	EXCLUDE	anml:insects	21	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg19086	1	19719	19719	EXCLUDE	prok:b-proteobacteria	100	Comamonas koreensis	Quesada_SQIIe_Phumuli
ctg9910	1	7161	7161	EXCLUDE	prok:CFB group bacteria	100	Pedobacter fastidiosus	Quesada_SQIIe_Phumuli
ctg21059	1	27721	27721	EXCLUDE	fung:ascomycetes	92	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg9160	1	7689	7689	EXCLUDE	anml:insects	54	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg22635	1	52893	52893	EXCLUDE	prok:g-proteobacteria	84	Pseudomonas shirazensis	Quesada_SQIIe_Phumuli
ctg22693	1	68121	68121	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg19035	1	16181	16181	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg18830	1	13957	13957	REVIEW	prok:b-proteobacteria	17	Ramlibacter monticola	Quesada_SQIIe_Phumuli
ctg22710	1	60796	60796	EXCLUDE	fung:ascomycetes	97	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22632	1	57608	57608	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg19252	1	15011	15011	EXCLUDE	anml:insects	51	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21048	1	31786	31786	EXCLUDE	prok:b-proteobacteria	94	Methylophilus rhizosphaerae	Quesada_SQIIe_Phumuli
ctg20617	1	23587	23587	EXCLUDE	anml:insects	31	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg18860	1	11025	11025	REVIEW	prok:high GC Gram+	20	Microbacterium aerolatum	Quesada_SQIIe_Phumuli
ctg19251	1	16562	16562	EXCLUDE	prok:b-proteobacteria	100	Acidovorax radicis	Quesada_SQIIe_Phumuli
ctg21730	1	34036	34036	EXCLUDE	prok:a-proteobacteria	100	[Ochrobactrum] quorumnocens	Quesada_SQIIe_Phumuli
ctg22732	1	59721	59721	EXCLUDE	prok:high GC Gram+	96	Microbacterium terrae	Quesada_SQIIe_Phumuli
ctg12300	1	7418	7418	EXCLUDE	anml:insects	53	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg12955	1	8815	8815	EXCLUDE	prok:CFB group bacteria	57	Flavobacterium album	Quesada_SQIIe_Phumuli
ctg22111	1	38578	38578	EXCLUDE	prok:b-proteobacteria	93	Methylophilus rhizosphaerae	Quesada_SQIIe_Phumuli
ctg14985	1	8903	8903	EXCLUDE	prok:b-proteobacteria	100	Variovorax gossypii	Quesada_SQIIe_Phumuli
ctg20552	1	17003	17003	EXCLUDE	anml:insects	50	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg22782	1	70111	70111	EXCLUDE	prok:high GC Gram+	100	Agromyces atrinae	Quesada_SQIIe_Phumuli
ctg21996	1	36504	36504	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg15027	1	7575	7575	EXCLUDE	plnt:plants	76	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg22572	1	67142	67142	EXCLUDE	prok:CFB group bacteria	96	Pedobacter chitinilyticus	Quesada_SQIIe_Phumuli
ctg13242	1	8893	8893	EXCLUDE	plnt:plants	25	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg14732	1	7954	7954	EXCLUDE	anml:insects	36	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg21203	1	26190	26190	EXCLUDE	prok:a-proteobacteria	96	Devosia epidermidihirudinis	Quesada_SQIIe_Phumuli
ctg22169	1	42704	42704	EXCLUDE	prok:g-proteobacteria	68	Pseudomonas shirazensis	Quesada_SQIIe_Phumuli
ctg20882	1	26799	26799	EXCLUDE	plnt:plants	53	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg20479	1	17550	17550	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg13042	1	8853	8853	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg14892	1	8087	8087	EXCLUDE	prok:high GC Gram+	100	Nocardioides zeae	Quesada_SQIIe_Phumuli
ctg13474	1	8420	8420	REVIEW	plnt:plants	17	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg22545	1	49528	49528	EXCLUDE	prok:b-proteobacteria	35	Verminephrobacter aporrectodeae	Quesada_SQIIe_Phumuli
ctg13071	1	5962	5962	EXCLUDE	anml:insects	40	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg14682	1	10223	10223	EXCLUDE	prok:high GC Gram+	80	Pseudoclavibacter terrae	Quesada_SQIIe_Phumuli
ctg11918	1	7515	7515	EXCLUDE	plnt:plants	54	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg21939	1	40449	40449	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg21192	1	29484	29484	EXCLUDE	prok:high GC Gram+	61	Microbacterium hydrocarbonoxydans	Quesada_SQIIe_Phumuli
ctg18215	1	16582	16582	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg10768	1	5572	5572	EXCLUDE	prok:a-proteobacteria	100	Phenylobacterium haematophilum	Quesada_SQIIe_Phumuli
ctg12782	1	5288	5288	EXCLUDE	prok:a-proteobacteria	100	Brevundimonas vesicularis	Quesada_SQIIe_Phumuli
ctg13188	1	8163	8163	EXCLUDE	prok:g-proteobacteria	100	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg16276	1	10839	10839	EXCLUDE	prok:CFB group bacteria	100	Leadbetterella sp. UBA7673	Quesada_SQIIe_Phumuli
ctg10162	1	6700	6700	EXCLUDE	prok:CFB group bacteria	90	Taibaiella soli	Quesada_SQIIe_Phumuli
ctg11056	1	5010	5010	EXCLUDE	prok:b-proteobacteria	100	Methylobacillus methanolivorans	Quesada_SQIIe_Phumuli
ctg17160	1	10770	10770	EXCLUDE	prok:a-proteobacteria	94	Phenylobacterium haematophilum	Quesada_SQIIe_Phumuli
ctg23071	1	157063	157063	EXCLUDE	prok:CFB group bacteria	92	Sphingobacterium griseoflavum	Quesada_SQIIe_Phumuli
ctg21594	1	35726	35726	EXCLUDE	prok:CFB group bacteria	97	Pedobacter chitinilyticus	Quesada_SQIIe_Phumuli
ctg21987	1	35063	35063	EXCLUDE	prok:a-proteobacteria	89	Brevundimonas vesicularis	Quesada_SQIIe_Phumuli
ctg20497	1	23806	23806	EXCLUDE	fung:ascomycetes	96	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg17155	1	11665	11665	EXCLUDE	anml:insects	37	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg16793	1	9969	9969	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg22090	1	31683	31683	EXCLUDE	prok:b-proteobacteria	92	Acidovorax facilis	Quesada_SQIIe_Phumuli
ctg18193	1	18610	18610	EXCLUDE	prok:g-proteobacteria	98	Cellvibrio sp. UBA7671	Quesada_SQIIe_Phumuli
ctg13094	1	6444	6444	EXCLUDE	prok:b-proteobacteria	100	Achromobacter piechaudii	Quesada_SQIIe_Phumuli
ctg14679	1	7389	7389	EXCLUDE	prok:proteobacteria	81	Bacteriovorax stolpii	Quesada_SQIIe_Phumuli
ctg21114	1	23805	23805	EXCLUDE	prok:verrucomicrobia	51	Luteolibacter yonseiensis	Quesada_SQIIe_Phumuli
ctg14507	1	6863	6863	EXCLUDE	prok:CFB group bacteria	97	Pedobacter miscanthi	Quesada_SQIIe_Phumuli
ctg20251	1	22490	22490	EXCLUDE	prok:proteobacteria	61	Bacteriovorax stolpii	Quesada_SQIIe_Phumuli
ctg21574	1	38064	38064	EXCLUDE	prok:g-proteobacteria	96	Pseudomonas shirazensis	Quesada_SQIIe_Phumuli
ctg13626	1	6795	6795	EXCLUDE	prok:CFB group bacteria	96	Pedobacter ghigonis	Quesada_SQIIe_Phumuli
ctg11499	1	5872	5872	EXCLUDE	plnt:plants	68	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg22034	1	34810	34810	EXCLUDE	fung:ascomycetes	87	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg22568	1	49140	49140	EXCLUDE	prok:a-proteobacteria	98	Devosia riboflavina	Quesada_SQIIe_Phumuli
ctg22779	1	67438	67438	EXCLUDE	prok:high GC Gram+	97	Agromyces atrinae	Quesada_SQIIe_Phumuli
ctg11512	1	6090	6090	EXCLUDE	prok:a-proteobacteria	100	Sphingopyxis witflariensis	Quesada_SQIIe_Phumuli
ctg14546	1	7273	7273	EXCLUDE	plnt:plants	46	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg13642	1	6306	6306	EXCLUDE	anml:insects	33	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg13683	1	6777	6777	EXCLUDE	plnt:plants	61	Cannabis sativa	Quesada_SQIIe_Phumuli
ctg16275	1	9304	9304	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_Phumuli
ctg8065	1	5265	5265	EXCLUDE	prok:CFB group bacteria	100	Chryseobacterium jejuense	Quesada_SQIIe_Phumuli
ctg11153	1	5820	5820	EXCLUDE	prok:a-proteobacteria	100	Sphingopyxis witflariensis	Quesada_SQIIe_Phumuli
ctg14996	1	6982	6982	EXCLUDE	prok:CFB group bacteria	60	Flavipsychrobacter stenotrophus	Quesada_SQIIe_Phumuli
ctg22109	1	38972	38972	EXCLUDE	prok:CFB group bacteria	95	Leadbetterella sp. UBA7673	Quesada_SQIIe_Phumuli
ctg22050	1	36542	36542	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas reactans	Quesada_SQIIe_Phumuli
ctg17195	1	8743	8743	EXCLUDE	prok:a-proteobacteria	100	Brevundimonas huaxiensis	Quesada_SQIIe_Phumuli
ctg11035	1	6189	6189	EXCLUDE	prok:b-proteobacteria	70	Pseudorhodoferax aquiterrae	Quesada_SQIIe_Phumuli
ctg12805	1	5154	5154	EXCLUDE	prok:a-proteobacteria	85	Novosphingobium chloroacetimidivorans	Quesada_SQIIe_Phumuli
ctg21945	1	41256	41256	EXCLUDE	fung:ascomycetes	97	Plectosphaerella cucumerina	Quesada_SQIIe_Phumuli
ctg14593	1	7771	7771	REVIEW	anml:insects	13	Bradysia coprophila	Quesada_SQIIe_Phumuli
ctg11495	1	5441	5441	EXCLUDE	prok:CFB group bacteria	92	Flectobacillus major	Quesada_SQIIe_Phumuli
ctg18251	1	17530	17530	EXCLUDE	prok:CFB group bacteria	100	Chryseobacterium jejuense	Quesada_SQIIe_Phumuli
