isolate	read_id	category	gc_pct	cov_median
MSU1	m64474e_240201_042250/148832534/ccs	Pseudomonadota	66.59	11.0
MSU1	m64474e_240201_042250/83166489/ccs	Pseudomonadota	61.56	7.0
MSU1	m64474e_240201_042250/150932080/ccs	Pseudomonadota	68.27	3.0
MSU1	m64474e_240201_042250/141690276/ccs	Pseudomonadota	49.38	2420.0
MSU1	m64474e_240201_042250/24183596/ccs	Pseudomonadota	23.6	19964.0
MSU1	m64474e_240201_042250/123469908/ccs	Pseudomonadota	66.46	16.0
MSU1	m64474e_240201_042250/5898618/ccs	Pseudomonadota	49.4	277.0
MSU1	m64474e_240201_042250/32770184/ccs	Pseudomonadota	67.08	2.0
MSU1	m64474e_240201_042250/135400070/ccs	Pseudomonadota	70.12	45.0
MSU1	m64474e_240201_042250/96535318/ccs	Pseudomonadota	58.4	237.0
MSU1	m64474e_240201_042250/136643000/ccs	Pseudomonadota	66.98	57.0
MSU1	m64474e_240201_042250/70255029/ccs	Pseudomonadota	65.41	55.0
MSU1	m64474e_240201_042250/75106685/ccs	Pseudomonadota	55.59	219.0
MSU1	m64474e_240201_042250/17893042/ccs	Pseudomonadota	49.03	7929.0
MSU1	m64474e_240201_042250/49547787/ccs	Pseudomonadota	60.04	26.0
MSU1	m64474e_240201_042250/135005030/ccs	Pseudomonadota	57.46	42.0
MSU1	m64474e_240201_042250/101320025/ccs	Pseudomonadota	66.22	18.0
MSU1	m64474e_240201_042250/43452623/ccs	Pseudomonadota	57.33	45.0
MSU1	m64474e_240201_042250/155845809/ccs	Pseudomonadota	67.6	48.0
MSU1	m64474e_240201_042250/87884951/ccs	Pseudomonadota	58.53	207.0
MSU1	m64474e_240201_042250/13959657/ccs	Pseudomonadota	54.74	44.0
MSU1	m64474e_240201_042250/157944118/ccs	Pseudomonadota	57.75	13.0
MSU1	m64474e_240201_042250/1378492/ccs	Pseudomonadota	49.75	287.0
MSU1	m64474e_240201_042250/160565160/ccs	Pseudomonadota	51.42	290.0
MSU1	m64474e_240201_042250/3344585/ccs	Pseudomonadota	57.63	216.0
MSU1	m64474e_240201_042250/60162242/ccs	Pseudomonadota	58.37	191.0
MSU1	m64474e_240201_042250/175702732/ccs	Pseudomonadota	47.87	206.0
MSU1	m64474e_240201_042250/27919443/ccs	Pseudomonadota	67.24	43.0
MSU1	m64474e_240201_042250/86115204/ccs	Pseudomonadota	48.93	1156.0
MSU1	m64474e_240201_042250/140380940/ccs	Pseudomonadota	57.48	215.0
MSU1	m64474e_240201_042250/76023140/ccs	Pseudomonadota	55.79	240.0
MSU1	m64474e_240201_042250/52298419/ccs	Pseudomonadota	67.49	45.0
MSU1	m64474e_240201_042250/131466721/ccs	Pseudomonadota	60.17	189.0
MSU1	m64474e_240201_042250/45483870/ccs	Pseudomonadota	50.04	245.0
MSU1	m64474e_240201_042250/32376647/ccs	Pseudomonadota	65.78	30.0
MSU1	m64474e_240201_042250/62324753/ccs	Pseudomonadota	49.25	232.0
MSU1	m64474e_240201_042250/108399009/ccs	Pseudomonadota	59.27	223.0
MSU1	m64474e_240201_042250/132318873/ccs	Pseudomonadota	52.7	192.0
MSU1	m64474e_240201_042250/66913896/ccs	Pseudomonadota	69.03	102.0
MSU1	m64474e_240201_042250/165087263/ccs	Pseudomonadota	61.61	1.0
MSU1	m64474e_240201_042250/72680114/ccs	Pseudomonadota	58.91	206.0
MSU1	m64474e_240201_042250/149423052/ccs	Pseudomonadota	48.03	226.0
MSU1	m64474e_240201_042250/163908166/ccs	Pseudomonadota	60.18	179.0
MSU1	m64474e_240201_042250/47973663/ccs	Pseudomonadota	61.07	18.0
MSU1	m64474e_240201_042250/94243513/ccs	Pseudomonadota	51.85	52.0
MSU1	m64474e_240201_042250/152831173/ccs	Pseudomonadota	54.68	53.0
MSU1	m64474e_240201_042250/26544668/ccs	Pseudomonadota	69.67	107.0
MSU1	m64474e_240201_042250/150668800/ccs	Pseudomonadota	59.86	196.0
MSU1	m64474e_240201_042250/50596369/ccs	Pseudomonadota	58.94	221.0
MSU1	m64474e_240201_042250/90571159/ccs	Pseudomonadota	63.03	18.0
MSU1	m64474e_240201_042250/164823995/ccs	Pseudomonadota	66.5	1.0
MSU1	m64474e_240201_042250/161285675/ccs	Pseudomonadota	65.35	101.0
MSU1	m64474e_240201_042250/130549872/ccs	Pseudomonadota	63.54	3.0
MSU1	m64474e_240201_042250/117836518/ccs	Pseudomonadota	57.97	46.0
MSU1	m64474e_240201_042250/81396413/ccs	Pseudomonadota	50.55	46833.0
MSU1	m64474e_240201_042250/144835917/ccs	Pseudomonadota	61.27	22.0
MSU1	m64474e_240201_042250/138477583/ccs	Pseudomonadota	49.16	266.0
MSU1	m64474e_240201_042250/121701841/ccs	Pseudomonadota	52.71	4415.0
MSU1	m64474e_240201_042250/28575409/ccs	Pseudomonadota	60.1	198.0
MSU1	m64474e_240201_042250/173410177/ccs	Pseudomonadota	67.09	55.0
MSU1	m64474e_240201_042250/90636876/ccs	Pseudomonadota	62.28	5.0
MSU1	m64474e_240201_042250/170527147/ccs	Pseudomonadota	63.52	40.0
MSU1	m64474e_240201_042250/3670864/ccs	Pseudomonadota	49.3	481.0
MSU1	m64474e_240201_042250/85396109/ccs	Pseudomonadota	59.82	44.0
MSU1	m64474e_240201_042250/116262454/ccs	Pseudomonadota	65.55	37.0
MSU1	m64474e_240201_042250/34081306/ccs	Pseudomonadota	48.43	725.0
MSU1	m64474e_240201_042250/48761047/ccs	Pseudomonadota	49.02	276.0
MSU1	m64474e_240201_042250/158206449/ccs	Pseudomonadota	63.81	6.0
MSU1	m64474e_240201_042250/88344848/ccs	Pseudomonadota	59.21	14.0
MSU1	m64474e_240201_042250/5309318/ccs	Pseudomonadota	63.91	59.0
MSU1	m64474e_240201_042250/135006998/ccs	Pseudomonadota	69.62	6.0
MSU1	m64474e_240201_042250/23200178/ccs	Pseudomonadota	64.16	47.0
MSU1	m64474e_240201_042250/162204162/ccs	Pseudomonadota	50.04	63424.0
MSU1	m64474e_240201_042250/83821087/ccs	Pseudomonadota	68.51	42.0
MSU1	m64474e_240201_042250/126749140/ccs	Pseudomonadota	50.65	265.0
MSU1	m64474e_240201_042250/179241757/ccs	Pseudomonadota	71.83	30.0
MSU1	m64474e_240201_042250/78381579/ccs	Pseudomonadota	68.21	127.0
MSU1	m64474e_240201_042250/43450812/ccs	Pseudomonadota	43.18	24672.0
MSU1	m64474e_240201_042250/76415394/ccs	Pseudomonadota	60.89	196.0
MSU1	m64474e_240201_042250/175965293/ccs	Pseudomonadota	50.7	224.0
MSU1	m64474e_240201_042250/78446813/ccs	Pseudomonadota	47.21	1660.0
MSU1	m64474e_240201_042250/67634433/ccs	Pseudomonadota	22.77	20077.0
MSU1	m64474e_240201_042250/131007113/ccs	Pseudomonadota	51.85	198.0
MSU1	m64474e_240201_042250/159515482/ccs	Pseudomonadota	62.95	21.0
MSU1	m64474e_240201_042250/80218971/ccs	Pseudomonadota	50.02	265.0
MSU1	m64474e_240201_042250/78118925/ccs	Pseudomonadota	69.9	38.0
MSU1	m64474e_240201_042250/132317197/ccs	Pseudomonadota	60.29	190.0
MSU1	m64474e_240201_042250/20119774/ccs	Pseudomonadota	47.18	465.0
MSU1	m64474e_240201_042250/7145271/ccs	Pseudomonadota	49.01	277.0
MSU1	m64474e_240201_042250/97124527/ccs	Pseudomonadota	47.22	454.0
MSU1	m64474e_240201_042250/33030993/ccs	Pseudomonadota	57.22	50.0
MSU1	m64474e_240201_042250/80674835/ccs	Pseudomonadota	47.37	79225.0
MSU1	m64474e_240201_042250/39846372/ccs	Pseudomonadota	67.59	92.0
MSU1	m64474e_240201_042250/34144698/ccs	Pseudomonadota	59.12	196.0
MSU1	m64474e_240201_042250/3213731/ccs	Pseudomonadota	45.83	167.0
MSU1	m64474e_240201_042250/114362845/ccs	Pseudomonadota	54.31	49.0
MSU1	m64474e_240201_042250/2493274/ccs	Pseudomonadota	49.32	594.0
MSU1	m64474e_240201_042250/133827396/ccs	Pseudomonadota	49.14	2582.0
MSU1	m64474e_240201_042250/133235155/ccs	Pseudomonadota	68.39	121.0
MSU1	m64474e_240201_042250/63440596/ccs	Pseudomonadota	49.6	446.0
MSU1	m64474e_240201_042250/86051582/ccs	Pseudomonadota	49.26	216.0
MSU1	m64474e_240201_042250/119015604/ccs	Pseudomonadota	59.62	196.0
MSU1	m64474e_240201_042250/11405314/ccs	Pseudomonadota	60.75	178.0
MSU1	m64474e_240201_042250/32244258/ccs	Pseudomonadota	57.28	39.0
MSU1	m64474e_240201_042250/38864185/ccs	Pseudomonadota	48.29	2456.0
MSU1	m64474e_240201_042250/40763631/ccs	Pseudomonadota	57.55	211.0
MSU1	m64474e_240201_042250/52365966/ccs	Pseudomonadota	50.54	254.0
MSU1	m64474e_240201_042250/169542479/ccs	Pseudomonadota	69.28	5.0
MSU1	m64474e_240201_042250/56428822/ccs	Pseudomonadota	42.78	9815.0
MSU1	m64474e_240201_042250/81526821/ccs	Pseudomonadota	50.34	241.0
MSU1	m64474e_240201_042250/79495950/ccs	Pseudomonadota	59.23	190.0
MSU1	m64474e_240201_042250/22217413/ccs	Pseudomonadota	58.62	217.0
MSU1	m64474e_240201_042250/38667323/ccs	Pseudomonadota	65.38	50.0
MSU1	m64474e_240201_042250/110560163/ccs	Pseudomonadota	50.05	62609.0
MSU1	m64474e_240201_042250/126158871/ccs	Pseudomonadota	60.4	54.0
MSU1	m64474e_240201_042250/41486042/ccs	Pseudomonadota	57.44	53.0
MSU1	m64474e_240201_042250/30935536/ccs	Pseudomonadota	70.61	35.0
MSU1	m64474e_240201_042250/12189896/ccs	Pseudomonadota	48.26	2843.0
MSU1	m64474e_240201_042250/128844054/ccs	Pseudomonadota	56.06	208.0
MSU1	m64474e_240201_042250/135989145/ccs	Pseudomonadota	58.01	41.0
MSU1	m64474e_240201_042250/47318795/ccs	Pseudomonadota	58.2	194.0
MSU1	m64474e_240201_042250/153683594/ccs	Pseudomonadota	48.93	194.0
MSU1	m64474e_240201_042250/4065557/ccs	Pseudomonadota	59.1	201.0
MSU1	m64474e_240201_042250/71436349/ccs	Pseudomonadota	52.43	257.0
MSU1	m64474e_240201_042250/154271858/ccs	Pseudomonadota	70.26	9.0
MSU1	m64474e_240201_042250/130024130/ccs	Pseudomonadota	55.72	221.0
MSU1	m64474e_240201_042250/136316944/ccs	Pseudomonadota	48.62	210.0
MSU1	m64474e_240201_042250/91097934/ccs	Pseudomonadota	60.43	201.0
MSU1	m64474e_240201_042250/72614740/ccs	Pseudomonadota	51.72	237.0
MSU1	m64474e_240201_042250/92669421/ccs	Pseudomonadota	58.12	226.0
MSU1	m64474e_240201_042250/92539222/ccs	Pseudomonadota	62.36	36.0
MSU1	m64474e_240201_042250/13239309/ccs	Pseudomonadota	55.91	228.0
MSU1	m64474e_240201_042250/106627477/ccs	Pseudomonadota	55.23	42.0
MSU1	m64474e_240201_042250/81593574/ccs	Pseudomonadota	50.52	3997.0
MSU1	m64474e_240201_042250/150996768/ccs	Pseudomonadota	58.17	204.0
MSU1	m64474e_240201_042250/124126250/ccs	Pseudomonadota	60.38	202.0
MSU1	m64474e_240201_042250/108529919/ccs	Pseudomonadota	49.87	225.0
MSU1	m64474e_240201_042250/170002030/ccs	Pseudomonadota	65.98	47.0
MSU1	m64474e_240201_042250/16646176/ccs	Pseudomonadota	48.9	252.0
MSU1	m64474e_240201_042250/15140591/ccs	Pseudomonadota	49.03	234.0
MSU1	m64474e_240201_042250/129303704/ccs	Pseudomonadota	53.05	262.0
MSU1	m64474e_240201_042250/63243864/ccs	Pseudomonadota	57.62	186.0
MSU1	m64474e_240201_042250/141232558/ccs	Pseudomonadota	59.83	231.0
MSU1	m64474e_240201_042250/84150543/ccs	Pseudomonadota	58.64	46.0
MSU1	m64474e_240201_042250/145228434/ccs	Pseudomonadota	57.41	50.0
MSU1	m64474e_240201_042250/108396821/ccs	Pseudomonadota	68.12	117.0
MSU1	m64474e_240201_042250/170396042/ccs	Pseudomonadota	63.72	53.0
MSU1	m64474e_240201_042250/80544401/ccs	Pseudomonadota	58.36	196.0
MSU1	m64474e_240201_042250/114557992/ccs	Pseudomonadota	61.61	52.0
MSU1	m64474e_240201_042250/68289294/ccs	Pseudomonadota	60.48	30.0
MSU1	m64474e_240201_042250/87163126/ccs	Pseudomonadota	64.74	58.0
MSU1	m64474e_240201_042250/91751149/ccs	Pseudomonadota	52.32	218.0
MSU1	m64474e_240201_042250/171377530/ccs	Pseudomonadota	60.46	15.0
MSU1	m64474e_240201_042250/26476550/ccs	Pseudomonadota	65.05	51.0
MSU1	m64474e_240201_042250/70518706/ccs	Pseudomonadota	48.1	3585.0
MSU1	m64474e_240201_042250/5964874/ccs	Pseudomonadota	56.5	57.0
MSU1	m64474e_240201_042250/36636208/ccs	Pseudomonadota	55.82	53.0
MSU1	m64474e_240201_042250/112265983/ccs	Pseudomonadota	42.32	43.0
MSU1	m64474e_240201_042250/54986747/ccs	Pseudomonadota	66.84	46.0
MSU1	m64474e_240201_042250/118031671/ccs	Pseudomonadota	47.41	249.0
MSU1	m64474e_240201_042250/135334454/ccs	Pseudomonadota	68.86	43.0
MSU1	m64474e_240201_042250/57084504/ccs	Pseudomonadota	49.01	243.0
MSU1	m64474e_240201_042250/105842110/ccs	Pseudomonadota	69.84	6.0
MSU1	m64474e_240201_042250/135333329/ccs	Pseudomonadota	72.65	1.0
MSU1	m64474e_240201_042250/125633305/ccs	Pseudomonadota	59.77	3.0
MSU1	m64474e_240201_042250/31263326/ccs	Pseudomonadota	56.67	232.0
MSU1	m64474e_240201_042250/36504632/ccs	Pseudomonadota	69.67	117.0
MSU1	m64474e_240201_042250/95159891/ccs	Pseudomonadota	65.93	24.0
MSU1	m64474e_240201_042250/175440552/ccs	Pseudomonadota	59.5	236.0
MSU1	m64474e_240201_042250/76024172/ccs	Pseudomonadota	67.55	3.0
MSU1	m64474e_240201_042250/105187029/ccs	Pseudomonadota	69.86	113.0
MSU1	m64474e_240201_042250/24643711/ccs	Pseudomonadota	58.31	32.0
MSU1	m64474e_240201_042250/99878177/ccs	Pseudomonadota	49.88	252.0
MSU1	m64474e_240201_042250/142083555/ccs	Pseudomonadota	49.82	270.0
MSU1	m64474e_240201_042250/47581736/ccs	Pseudomonadota	62.48	46.0
MSU1	m64474e_240201_042250/71305164/ccs	Pseudomonadota	69.23	39.0
MSU1	m64474e_240201_042250/139856289/ccs	Pseudomonadota	48.88	15222.0
MSU1	m64474e_240201_042250/125632651/ccs	Pseudomonadota	51.02	3549.0
MSU1	m64474e_240201_042250/67372513/ccs	Pseudomonadota	59.53	220.0
MSU1	m64474e_240201_042250/74711684/ccs	Pseudomonadota	49.62	17847.0
MSU1	m64474e_240201_042250/52560690/ccs	Pseudomonadota	66.74	100.0
MSU1	m64474e_240201_042250/67699649/ccs	Pseudomonadota	23.35	20164.0
MSU1	m64474e_240201_042250/48826364/ccs	Pseudomonadota	57.33	190.0
MSU1	m64474e_240201_042250/40897052/ccs	Pseudomonadota	52.87	245.0
MSU1	m64474e_240201_042250/89000559/ccs	Pseudomonadota	64.47	55.0
MSU1	m64474e_240201_042250/57999558/ccs	Pseudomonadota	49.32	231.0
MSU1	m64474e_240201_042250/163512834/ccs	Pseudomonadota	69.11	79.0
MSU1	m64474e_240201_042250/161220956/ccs	Pseudomonadota	40.04	25.0
MSU1	m64474e_240201_042250/120391939/ccs	Pseudomonadota	61.04	3.0
MSU1	m64474e_240201_042250/134546299/ccs	Pseudomonadota	65.03	39.0
MSU1	m64474e_240201_042250/137759000/ccs	Pseudomonadota	60.76	21.0
MSU1	m64474e_240201_042250/35391108/ccs	Pseudomonadota	61.67	7.0
MSU1	m64474e_240201_042250/43254895/ccs	Pseudomonadota	63.29	49.0
MSU1	m64474e_240201_042250/57541069/ccs	Pseudomonadota	69.16	43.0
MSU1	m64474e_240201_042250/158271580/ccs	Pseudomonadota	62.43	9.0
MSU1	m64474e_240201_042250/46205499/ccs	Pseudomonadota	63.0	17.0
MSU1	m64474e_240201_042250/172558783/ccs	Pseudomonadota	48.38	6529.0
MSU1	m64474e_240201_042250/127403112/ccs	Pseudomonadota	55.14	43.0
MSU1	m64474e_240201_042250/13306229/ccs	Pseudomonadota	68.9	110.0
MSU1	m64474e_240201_042250/71566785/ccs	Pseudomonadota	61.51	11.0
MSU1	m64474e_240201_042250/86182730/ccs	Pseudomonadota	66.8	34.0
MSU1	m64474e_240201_042250/98831019/ccs	Pseudomonadota	58.39	204.0
MSU1	m64474e_240201_042250/117049076/ccs	Pseudomonadota	48.19	2617.0
MSU1	m64474e_240201_042250/54134200/ccs	Pseudomonadota	67.29	44.0
MSU1	m64474e_240201_042250/149684972/ccs	Pseudomonadota	62.68	2.0
MSU1	m64474e_240201_042250/22151776/ccs	Pseudomonadota	67.98	48.0
MSU1	m64474e_240201_042250/135004453/ccs	Pseudomonadota	67.0	48.0
MSU1	m64474e_240201_042250/27723712/ccs	Pseudomonadota	65.36	3.0
MSU1	m64474e_240201_042250/31852783/ccs	Pseudomonadota	64.73	2.0
MSU1	m64474e_240201_042250/161483316/ccs	Pseudomonadota	48.95	4431.0
MSU1	m64474e_240201_042250/131792978/ccs	Pseudomonadota	57.54	186.0
MSU1	m64474e_240201_042250/176881688/ccs	Pseudomonadota	50.12	63288.0
MSU1	m64474e_240201_042250/59441256/ccs	Pseudomonadota	67.77	104.0
MSU1	m64474e_240201_042250/176228273/ccs	Pseudomonadota	47.24	257.0
MSU1	m64474e_240201_042250/153814727/ccs	Pseudomonadota	48.77	478.0
MSU1	m64474e_240201_042250/73269721/ccs	Pseudomonadota	68.91	2.0
MSU1	m64474e_240201_042250/12388584/ccs	Pseudomonadota	68.18	9.0
MSU1	m64474e_240201_042250/3933853/ccs	Pseudomonadota	68.65	112.0
MSU1	m64474e_240201_042250/83165736/ccs	Pseudomonadota	66.31	6.0
MSU1	m64474e_240201_042250/148374015/ccs	Pseudomonadota	49.58	16329.0
MSU1	m64474e_240201_042250/43779843/ccs	Pseudomonadota	58.68	6.0
MSU1	m64474e_240201_042250/165873817/ccs	Pseudomonadota	60.92	205.0
MSU1	m64474e_240201_042250/54528090/ccs	Pseudomonadota	58.59	29615.0
MSU1	m64474e_240201_042250/90440837/ccs	Pseudomonadota	68.78	119.0
MSU1	m64474e_240201_042250/173081908/ccs	Pseudomonadota	58.99	26.0
MSU1	m64474e_240201_042250/37815603/ccs	Pseudomonadota	48.63	272.0
MSU1	m64474e_240201_042250/6882883/ccs	Pseudomonadota	61.55	17.0
MSU1	m64474e_240201_042250/115475398/ccs	Pseudomonadota	63.01	21.0
MSU1	m64474e_240201_042250/75565661/ccs	Pseudomonadota	57.26	57.0
MSU1	m64474e_240201_042250/18481441/ccs	Pseudomonadota	60.09	40.0
MSU1	m64474e_240201_042250/89982778/ccs	Pseudomonadota	60.05	14.0
MSU1	m64474e_240201_042250/50072253/ccs	Pseudomonadota	52.87	256.0
MSU1	m64474e_240201_042250/140248535/ccs	Pseudomonadota	59.81	49.0
MSU1	m64474e_240201_042250/21169705/ccs	Pseudomonadota	49.22	211.0
MSU1	m64474e_240201_042250/58984259/ccs	Pseudomonadota	65.33	43.0
MSU1	m64474e_240201_042250/84410648/ccs	Pseudomonadota	66.78	42.0
MSU1	m64474e_240201_042250/175833113/ccs	Pseudomonadota	69.54	101.0
MSU1	m64474e_240201_042250/175178683/ccs	Pseudomonadota	59.69	183.0
MSU1	m64474e_240201_042250/133957912/ccs	Pseudomonadota	72.16	7.0
MSU1	m64474e_240201_042250/10880084/ccs	Pseudomonadota	67.65	2.0
MSU1	m64474e_240201_042250/126682646/ccs	Pseudomonadota	58.67	30763.0
MSU1	m64474e_240201_042250/20056628/ccs	Pseudomonadota	59.65	194.0
MSU1	m64474e_240201_042250/128518029/ccs	Pseudomonadota	53.81	20.0
MSU1	m64474e_240201_042250/163448494/ccs	Pseudomonadota	48.86	640.0
MSU1	m64474e_240201_042250/159843620/ccs	Pseudomonadota	58.65	222.0
MSU1	m64474e_240201_042250/171182369/ccs	Pseudomonadota	49.21	349.0
MSU1	m64474e_240201_042250/95289345/ccs	Pseudomonadota	60.61	22.0
MSU1	m64474e_240201_042250/155779780/ccs	Pseudomonadota	59.85	217.0
MSU1	m64474e_240201_042250/98174392/ccs	Pseudomonadota	59.16	179.0
MSU1	m64474e_240201_042250/99157361/ccs	Pseudomonadota	63.46	8.0
MSU1	m64474e_240201_042250/16582876/ccs	Pseudomonadota	58.68	196.0
MSU1	m64474e_240201_042250/154471051/ccs	Pseudomonadota	60.35	184.0
MSU1	m64474e_240201_042250/38469682/ccs	Pseudomonadota	67.81	50.0
MSU1	m64474e_240201_042250/177603734/ccs	Pseudomonadota	50.36	203.0
MSU1	m64474e_240201_042250/74842828/ccs	Pseudomonadota	67.47	50.0
MSU1	m64474e_240201_042250/74975049/ccs	Pseudomonadota	56.82	240.0
MSU1	m64474e_240201_042250/121899505/ccs	Pseudomonadota	62.99	21.0
MSU1	m64474e_240201_042250/107612185/ccs	Pseudomonadota	61.47	51.0
MSU1	m64474e_240201_042250/59837007/ccs	Pseudomonadota	55.47	205.0
MSU1	m64474e_240201_042250/64489078/ccs	Pseudomonadota	48.57	813.0
MSU1	m64474e_240201_042250/149554411/ccs	Pseudomonadota	49.55	272.0
MSU1	m64474e_240201_042250/116327926/ccs	Pseudomonadota	65.62	27.0
MSU1	m64474e_240201_042250/154469458/ccs	Pseudomonadota	59.08	8.0
MSU1	m64474e_240201_042250/143130832/ccs	Pseudomonadota	58.76	207.0
MSU1	m64474e_240201_042250/14681008/ccs	Pseudomonadota	65.61	103.0
MSU1	m64474e_240201_042250/48562383/ccs	Pseudomonadota	56.78	31754.0
MSU1	m64474e_240201_042250/85983577/ccs	Pseudomonadota	67.02	91.0
MSU1	m64474e_240201_042250/109250572/ccs	Pseudomonadota	49.5	249.0
MSU1	m64474e_240201_042250/66388591/ccs	Pseudomonadota	51.87	240.0
MSU1	m64474e_240201_042250/97583400/ccs	Pseudomonadota	46.15	89.0
MSU1	m64474e_240201_042250/31130782/ccs	Pseudomonadota	64.58	103.0
MSU1	m64474e_240201_042250/161612482/ccs	Pseudomonadota	48.19	455.0
MSU1	m64474e_240201_042250/127994505/ccs	Pseudomonadota	67.43	47.0
MSU1	m64474e_240201_042250/154405120/ccs	Pseudomonadota	60.76	56.0
MSU1	m64474e_240201_042250/15795744/ccs	Pseudomonadota	56.84	67.0
MSU1	m64474e_240201_042250/159254355/ccs	Pseudomonadota	50.21	222.0
MSU1	m64474e_240201_042250/114229757/ccs	Pseudomonadota	57.72	57.0
MSU1	m64474e_240201_042250/151781519/ccs	Pseudomonadota	58.85	26.0
MSU1	m64474e_240201_042250/156501017/ccs	Pseudomonadota	45.99	7109.0
MSU1	m64474e_240201_042250/65078687/ccs	Pseudomonadota	55.51	41.0
MSU1	m64474e_240201_042250/40438287/ccs	Pseudomonadota	46.47	7107.0
MSU1	m64474e_240201_042250/98108900/ccs	Pseudomonadota	68.29	3.0
MSU1	m64474e_240201_042250/159975355/ccs	Pseudomonadota	57.08	9.0
MSU1	m64474e_240201_042250/75825326/ccs	Pseudomonadota	53.87	2349.0
MSU1	m64474e_240201_042250/18350823/ccs	Pseudomonadota	58.53	201.0
MSU1	m64474e_240201_042250/59703515/ccs	Pseudomonadota	49.82	223.0
MSU1	m64474e_240201_042250/152701205/ccs	Pseudomonadota	60.4	189.0
MSU1	m64474e_240201_042250/85918390/ccs	Pseudomonadota	61.04	18.0
MSU1	m64474e_240201_042250/138609782/ccs	Pseudomonadota	55.72	38.0
MSU1	m64474e_240201_042250/142543463/ccs	Pseudomonadota	47.27	99.0
MSU1	m64474e_240201_042250/30671616/ccs	Pseudomonadota	68.57	4.0
MSU1	m64474e_240201_042250/111151011/ccs	Pseudomonadota	55.65	221.0
MSU1	m64474e_240201_042250/104138294/ccs	Pseudomonadota	66.73	111.0
MSU1	m64474e_240201_042250/176161073/ccs	Pseudomonadota	51.66	283.0
MSU1	m64474e_240201_042250/144900122/ccs	Pseudomonadota	50.69	250.0
MSU1	m64474e_240201_042250/71434245/ccs	Pseudomonadota	58.18	42.0
MSU1	m64474e_240201_042250/132843632/ccs	Pseudomonadota	70.43	128.0
MSU1	m64474e_240201_042250/178326275/ccs	Pseudomonadota	68.14	8.0
MSU1	m64474e_240201_042250/143198552/ccs	Pseudomonadota	50.12	4125.0
MSU1	m64474e_240201_042250/63898053/ccs	Pseudomonadota	64.49	42.0
MSU1	m64474e_240201_042250/102827189/ccs	Pseudomonadota	66.14	39.0
MSU1	m64474e_240201_042250/127271451/ccs	Pseudomonadota	58.34	196.0
MSU1	m64474e_240201_042250/115999250/ccs	Pseudomonadota	56.74	54.0
MSU1	m64474e_240201_042250/124324586/ccs	Pseudomonadota	68.06	115.0
MSU1	m64474e_240201_042250/123405244/ccs	Pseudomonadota	50.35	63273.0
MSU1	m64474e_240201_042250/177342501/ccs	Pseudomonadota	64.88	48.0
MSU1	m64474e_240201_042250/10356609/ccs	Pseudomonadota	49.35	3392.0
MSU1	m64474e_240201_042250/39911592/ccs	Pseudomonadota	48.89	3072.0
MSU1	m64474e_240201_042250/74646215/ccs	Pseudomonadota	60.39	197.0
MSU1	m64474e_240201_042250/179569935/ccs	Pseudomonadota	67.42	38.0
MSU1	m64474e_240201_042250/90770181/ccs	Pseudomonadota	56.32	208.0
MSU1	m64474e_240201_042250/93978817/ccs	Pseudomonadota	56.01	7.0
MSU1	m64474e_240201_042250/175702706/ccs	Pseudomonadota	57.66	31135.0
MSU1	m64474e_240201_042250/79759641/ccs	Pseudomonadota	61.61	193.0
MSU1	m64474e_240201_042250/127795583/ccs	Pseudomonadota	50.09	392.0
MSU1	m64474e_240201_042250/15730935/ccs	Pseudomonadota	49.7	258.0
MSU1	m64474e_240201_042250/163054829/ccs	Pseudomonadota	50.09	247.0
