id	source	Description
Peff-26_001_000483.1	eggnog	Protein of unknown function (DUF455)
Peff-26_001_000484.1	eggnog	Fumarylacetoacetate (FAA) hydrolase family
Peff-26_001_000485.1	eggnog	Belongs to the protein-tyrosine phosphatase family
Peff-26_001_000486.1	eggnog	FtsJ-like methyltransferase
Peff-26_001_000809.1	interproscan	SSF54928 domain-containing protein
Peff-26_001_000808.1	blastp	Homology to Peronospora effusa predicted protein CAI5702098.1
Peff-26_001_000487.1	eggnog	heat shock factor
Peff-26_001_000807.1	eggnog	domain-containing protein
Peff-26_001_000806.1	eggnog	Peptidase family M48
Peff-26_001_000805.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000804.1	eggnog	domain-containing protein
Peff-26_001_000488.1	eggnog	domain-containing protein
Peff-26_001_000803.1	eggnog	2OG-Fe(II) oxygenase superfamily
Peff-26_001_000489.1	blastp	Homology to Peronospora effusa predicted protein RMX68901.1
Peff-26_001_000490.1	eggnog	Guanine nucleotide exchange factor for Ras-like GTPases; N-terminal motif
Peff-26_001_000802.1	eggnog	Leucyl/phenylalanyl-tRNA protein transferase
Peff-26_001_000491.1	blastp	Homology to Peronospora effusa predicted protein CAI5702089.1
Peff-26_001_000492.1	eggnog	domain-containing protein
Peff-26_001_000801.1	eggnog	Ubiquitin-conjugating enzyme E2, catalytic domain homologues
Peff-26_001_000800.1	eggnog	Ubiquitin carrier protein. Source PGD
Peff-26_001_000493.1	eggnog	domain-containing protein
Peff-26_001_000494.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000495.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000496.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000497.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000498.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000499.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000500.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000501.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000502.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000503.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000504.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000505.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000506.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000507.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000508.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000509.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000510.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000511.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000512.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000513.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000514.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000515.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000516.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000517.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000518.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000519.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000520.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000521.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000522.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000523.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000524.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000525.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000526.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000527.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000528.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000529.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000530.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000531.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000532.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000533.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000534.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000535.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000536.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000537.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000538.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000539.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000540.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000541.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000542.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000543.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000544.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000545.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000546.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000547.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000548.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000549.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000550.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000551.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000552.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000553.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000554.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000555.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000556.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000557.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000558.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000559.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000560.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000561.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000562.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000563.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000564.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000565.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000566.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000567.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000568.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000569.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000570.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000571.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000572.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000573.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000574.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000575.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000576.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000577.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000578.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000579.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000580.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000581.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000582.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000583.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000584.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000585.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000586.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000587.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000588.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000589.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000590.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000591.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000592.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000593.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000594.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000595.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000596.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000597.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000598.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000599.1	eggnog	Belongs to the glycosyl hydrolase 12 (cellulase H) family
Peff-26_001_000600.1	eggnog	Cyclin
Peff-26_001_000799.1	eggnog	EXOIII
Peff-26_001_000601.1	eggnog	CCT motif
Peff-26_001_000602.1	eggnog	Protein present in Fab1, YOTB, Vac1, and EEA1
Peff-26_001_000798.1	eggnog	Belongs to the short-chain dehydrogenases reductases (SDR) family
Peff-26_001_000797.1	eggnog	Belongs to the short-chain dehydrogenases reductases (SDR) family
Peff-26_001_000603.1	blastp	Homology to Peronospora effusa predicted protein UIZ21132.1
Peff-26_001_000604.1	eggnog	meiotic DNA integrity checkpoint
Peff-26_001_000605.1	eggnog	Glycine-rich protein domain (DUF2403)
Peff-26_001_000796.1	eggnog	dCMP deaminase activity (DCTD)
Peff-26_001_000795.1	eggnog	Peptidase family M20/M25/M40
Peff-26_001_000606.1	eggnog	domain-containing protein
Peff-26_001_000794.1	eggnog	RING-type zinc-finger
Peff-26_001_000607.1	eggnog	DEAD-like helicases superfamily
Peff-26_001_000793.1	eggnog	Putative DNA-binding domain in centromere protein B, mouse jerky and transposases
Peff-26_001_000608.1	eggnog	Belongs to the short-chain dehydrogenases reductases (SDR) family
Peff-26_001_000792.1	blastp	Homology to Peronospora effusa predicted protein UIZ20460.1
Peff-26_001_000791.1	eggnog	MatE
Peff-26_001_000790.1	eggnog	Belongs to the short-chain dehydrogenases reductases (SDR) family
Peff-26_001_000609.1	eggnog	domain-containing protein
Peff-26_001_000789.1	eggnog	Domain present in PSD-95, Dlg, and ZO-1/2
Peff-26_001_000610.1	eggnog	XRN 5'-3' exonuclease N-terminus
Peff-26_001_000611.1	blastp	Homology to Peronospora effusa predicted protein RMX70473.1
Peff-26_001_000788.1	eggnog	Glucosidase II beta subunit-like
Peff-26_001_000787.1	eggnog	Glucosidase II beta subunit-like
Peff-26_001_000612.1	eggnog	RNA recognition motif
Peff-26_001_000613.1	eggnog	domain-containing protein
Peff-26_001_000786.1	blastp	Homology to Peronospora effusa predicted protein RMX64807.1
Peff-26_001_000785.1	eggnog	endonuclease activity
Peff-26_001_000784.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000614.1	eggnog	domain-containing protein
Peff-26_001_000783.1	eggnog	Eukaryotic protein of unknown function (DUF953)
Peff-26_001_000782.1	eggnog	Eukaryotic protein of unknown function (DUF953)
Peff-26_001_000781.1	eggnog	Eukaryotic protein of unknown function (DUF953)
Peff-26_001_000780.1	eggnog	domain-containing protein
Peff-26_001_000615.1	eggnog	1-phosphatidylinositol-3-phosphate 5-kinase activity
Peff-26_001_000779.1	eggnog	BAR domain of APPL family
Peff-26_001_000778.1	eggnog	Brix
Peff-26_001_000777.1	eggnog	Eukaryotic protein of unknown function (DUF953)
Peff-26_001_000616.1	eggnog	Protein tyrosine kinase
Peff-26_001_000617.1	eggnog	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth
Peff-26_001_000776.1	blastp	Homology to Peronospora effusa predicted protein RMX64828.1
Peff-26_001_000775.1	eggnog	domain-containing protein
Peff-26_001_000618.1	eggnog	Phosphoenolpyruvate phosphomutase
Peff-26_001_000774.1	eggnog	PPIases accelerate the folding of proteins
Peff-26_001_000619.1	eggnog	Palmitoyl protein thioesterase
Peff-26_001_000620.1	blastp	Homology to Peronospora effusa predicted protein RMX64817.1
Peff-26_001_000621.1	eggnog	domain-containing protein
Peff-26_001_000622.1	eggnog	domain-containing protein
Peff-26_001_000623.1	blastp	Homology to Peronospora effusa predicted protein UIZ21549.1
Peff-26_001_000624.1	eggnog	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily
Peff-26_001_000625.1	eggnog	Ubiquitin-activating enzyme E1 four-helix bundle
Peff-26_001_000626.1	eggnog	Uncharacterized protein family UPF0004
Peff-26_001_000627.1	eggnog	domain-containing protein
Peff-26_001_000773.1	eggnog	Asparaginase
Peff-26_001_000772.1	eggnog	Anthranilate synthase component I, N terminal region
Peff-26_001_000771.1	eggnog	FKBP-type peptidyl-prolyl cis-trans isomerase
Peff-26_001_000628.1	blastp	Homology to Peronospora effusa predicted protein UIZ20613.1
Peff-26_001_000770.1	eggnog	protein-cysteine S-palmitoyltransferase activity
Peff-26_001_000769.1	eggnog	CAF1 family ribonuclease
Peff-26_001_000629.1	eggnog	Transcription termination and cleavage factor C-terminal
Peff-26_001_000768.1	eggnog	proline-rich domain in spliceosome associated proteins
Peff-26_001_000630.1	eggnog	domain-containing protein
Peff-26_001_000631.1	eggnog	Isocitrate/isopropylmalate dehydrogenase
Peff-26_001_000767.1	eggnog	domain-containing protein
Peff-26_001_000766.1	eggnog	MADS
Peff-26_001_000765.1	interproscan	G3DSA:3.30.420.10 domain-containing protein
Peff-26_001_000764.1	interproscan	G3DSA:1.10.10.60 domain-containing protein
Peff-26_001_000632.1	eggnog	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in the mitochondria
Peff-26_001_000763.1	eggnog	Ubiquitin-conjugating enzyme E2, catalytic domain homologues
Peff-26_001_000633.1	eggnog	Major Facilitator Superfamily
Peff-26_001_000762.1	eggnog	MBOAT, membrane-bound O-acyltransferase family
Peff-26_001_000634.1	eggnog	OTU-like cysteine protease
Peff-26_001_000761.1	eggnog	Sugar (and other) transporter
Peff-26_001_000760.1	eggnog	Sugar (and other) transporter
Peff-26_001_000759.1	eggnog	Sugar (and other) transporter
Peff-26_001_000635.1	eggnog	THO complex subunit 1 transcription elongation factor
Peff-26_001_000636.1	interproscan	G3DSA:1.25.40.90 domain-containing protein
Peff-26_001_000758.1	eggnog	Zinc finger, C3HC4 type (RING finger)
Peff-26_001_000757.1	eggnog	Complex 1 protein (LYR family)
Peff-26_001_000637.1	blastp	Homology to Peronospora effusa predicted protein RMX65551.1
Peff-26_001_000756.1	eggnog	zinc finger
Peff-26_001_000638.1	eggnog	domain-containing protein
Peff-26_001_000755.1	eggnog	Putative DNA-binding domain in centromere protein B, mouse jerky and transposases
Peff-26_001_000754.1	eggnog	domain-containing protein
Peff-26_001_000639.1	interproscan	PTHR21514 domain-containing protein
Peff-26_001_000640.1	eggnog	protein localization to nuclear inner membrane
