id	source	Description
Pcub-SC1982_009_000125.1	blastp	Homology to Peronospora destructor predicted protein CAI5746233.1
Pcub-SC1982_009_000344.1	eggnog	ATP synthase D chain, mitochondrial (ATP5H)
Pcub-SC1982_009_000126.1	eggnog	Hypoxia induced protein conserved region
Pcub-SC1982_009_000343.1	eggnog	Helical region found in SNAREs
Pcub-SC1982_009_000342.1	interproscan	PTHR37066 domain-containing protein
Pcub-SC1982_009_000341.1	eggnog	SAICAR synthetase
Pcub-SC1982_009_000127.1	interproscan	G3DSA:3.80.10.10 domain-containing protein
Pcub-SC1982_009_000340.1	blastp	Homology to Phytophthora aleatoria predicted protein KAG6954067.1
Pcub-SC1982_009_000128.1	eggnog	domain-containing protein
Pcub-SC1982_009_000129.1	eggnog	domain-containing protein
Pcub-SC1982_009_000339.1	blastp	Homology to Peronospora effusa predicted protein RMX63678.1
Pcub-SC1982_009_000130.1	eggnog	SAICAR synthetase
Pcub-SC1982_009_000131.1	interproscan	PTHR37066 domain-containing protein
Pcub-SC1982_009_000132.1	eggnog	Mitochondrial carrier protein
Pcub-SC1982_009_000338.1	eggnog	RNA polymerase II transcription mediator complex subunit 9
Pcub-SC1982_009_000337.1	eggnog	Ribosomal protein L19e
Pcub-SC1982_009_000336.1	eggnog	RED-like protein N-terminal region
Pcub-SC1982_009_000335.1	eggnog	RED-like protein N-terminal region
Pcub-SC1982_009_000133.1	eggnog	Transcription factor BTF3-like protein
Pcub-SC1982_009_000334.1	eggnog	Ribosomal protein L23
Pcub-SC1982_009_000134.1	eggnog	Med18 protein
Pcub-SC1982_009_000333.1	eggnog	Signal recognition particle receptor beta subunit
Pcub-SC1982_009_000135.1	interproscan	ARID (cd16100)
Pcub-SC1982_009_000332.1	eggnog	Mitochondrial large subunit ribosomal protein (Img2)
Pcub-SC1982_009_000331.1	eggnog	Orotidine 5'-phosphate decarboxylase / HUMPS family
Pcub-SC1982_009_000330.1	eggnog	Got1/Sft2-like family
Pcub-SC1982_009_000329.1	eggnog	GTP cyclohydrolase II
Pcub-SC1982_009_000136.1	blastp	Homology to Phytophthora rubi predicted protein KAE9332408.1
Pcub-SC1982_009_000328.1	eggnog	ATP phosphoribosyltransferase
Pcub-SC1982_009_000137.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0481188.1
Pcub-SC1982_009_000327.1	blastp	Homology to Phytophthora rubi predicted protein KAE9270917.1
Pcub-SC1982_009_000138.1	eggnog	Tetratricopeptide repeat
Pcub-SC1982_009_000139.1	blastp	Homology to Phytophthora sojae predicted protein AEK81074.1
Pcub-SC1982_009_000326.1	eggnog	Protein tyrosine kinase
Pcub-SC1982_009_000140.1	eggnog	YL1 nuclear protein
Pcub-SC1982_009_000325.1	eggnog	Repeated motif present between transmembrane helices in cystinosin, yeast ERS1p, mannose-P-dolichol utilization defect 1, and other hypothetical proteins
Pcub-SC1982_009_000141.1	interproscan	G3DSA:3.80.10.10 domain-containing protein
Pcub-SC1982_009_000142.1	eggnog	Tyrosine phosphatase family
Pcub-SC1982_009_000324.1	eggnog	Ubiquitin-2 like Rad60 SUMO-like
Pcub-SC1982_009_000143.1	eggnog	U6 snRNA-associated Sm-like protein
Pcub-SC1982_009_000323.1	eggnog	Dpy-30 motif
Pcub-SC1982_009_000322.1	interproscan	At1g26750 (cd23701)
Pcub-SC1982_009_000321.1	blastp	Homology to Phytophthora aleatoria predicted protein KAG6966074.1
Pcub-SC1982_009_000320.1	blastp	Homology to Phytophthora capsici predicted protein KAG1699007.1
Pcub-SC1982_009_000319.1	blastp	Homology to Phytophthora cactorum predicted protein KAG3020619.1
Pcub-SC1982_009_000144.1	blastp	Homology to Phytophthora palmivora predicted protein POM74071.1
Pcub-SC1982_009_000145.1	eggnog	domain-containing protein
Pcub-SC1982_009_000146.1	eggnog	Belongs to the complex I LYR family
Pcub-SC1982_009_000147.1	blastp	Homology to Phytophthora cactorum predicted protein KAG3020619.1
Pcub-SC1982_009_000148.1	blastp	Homology to Phytophthora capsici predicted protein KAG1699007.1
Pcub-SC1982_009_000149.1	blastp	Homology to Phytophthora cinnamomi predicted protein KAG6599763.1
Pcub-SC1982_009_000318.1	eggnog	The GINS complex plays an essential role in the initiation of DNA replication
Pcub-SC1982_009_000150.1	blastp	Homology to Phytophthora cactorum;Phytophthora idaei;Phytophthora aleatoria predicted protein KAG2784471.1
Pcub-SC1982_009_000151.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_009_000152.1	blastp	Homology to Peronospora farinosa predicted protein CAI5725621.1
Pcub-SC1982_009_000317.1	eggnog	SART-1 family
Pcub-SC1982_009_000316.1	blastp	Homology to Phytophthora lilii predicted protein GMF24724.1
Pcub-SC1982_009_000315.1	eggnog	phosphatidate cytidylyltransferase activity
Pcub-SC1982_009_000153.1	eggnog	phosphatidate cytidylyltransferase activity
Pcub-SC1982_009_000314.1	eggnog	phosphatidate cytidylyltransferase activity
Pcub-SC1982_009_000154.1	eggnog	phosphatidate cytidylyltransferase activity
Pcub-SC1982_009_000155.1	eggnog	Insulinase (Peptidase family M16)
Pcub-SC1982_009_000313.1	eggnog	phosphatidate cytidylyltransferase activity
Pcub-SC1982_009_000156.1	eggnog	phosphatidate cytidylyltransferase activity
Pcub-SC1982_009_000157.1	blastp	Homology to Phytophthora cactorum;Phytophthora idaei;Phytophthora aleatoria predicted protein KAG2784471.1
Pcub-SC1982_009_000312.1	blastp	Homology to Phytophthora cinnamomi predicted protein KAG6599773.1
Pcub-SC1982_009_000158.1	eggnog	Nnf1
Pcub-SC1982_009_000311.1	blastp	Homology to Phytophthora rubi predicted protein KAE8992386.1
Pcub-SC1982_009_000310.1	eggnog	Arv1-like family
Pcub-SC1982_009_000159.1	eggnog	Eukaryotic protein of unknown function (DUF872)
Pcub-SC1982_009_000160.1	eggnog	Magnesium transporter NIPA
Pcub-SC1982_009_000161.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0481583.1
Pcub-SC1982_009_000309.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0481583.1
Pcub-SC1982_009_000308.1	blastp	Homology to Phytophthora palmivora predicted protein POM58148.1
Pcub-SC1982_009_000162.1	eggnog	Phosphoribosyl-AMP cyclohydrolase
Pcub-SC1982_009_000307.1	eggnog	Ubiquinol-cytochrome C reductase, UQCRX/QCR9 like
Pcub-SC1982_009_000163.1	blastp	Homology to Phytophthora nicotianae predicted protein ETP42814.1
Pcub-SC1982_009_000164.1	interproscan	PTHR15561 domain-containing protein
Pcub-SC1982_009_000306.1	eggnog	linker between RRM2 and RRM3 domains in RBM39 protein
Pcub-SC1982_009_000165.1	eggnog	Casein kinase substrate phosphoprotein PP28
Pcub-SC1982_009_000305.1	eggnog	domain-containing protein
Pcub-SC1982_009_000166.1	eggnog	Thioredoxin
Pcub-SC1982_009_000304.1	blastp	Homology to Peronospora effusa predicted protein RMX66346.1
Pcub-SC1982_009_000303.1	eggnog	Eukaryotic protein of unknown function (DUF1764)
Pcub-SC1982_009_000302.1	eggnog	domain-containing protein
Pcub-SC1982_009_000301.1	eggnog	Rab subfamily of small GTPases
Pcub-SC1982_009_000167.1	eggnog	RNA polymerase Rpb8
Pcub-SC1982_009_000168.1	blastp	Homology to Phytophthora idaei predicted protein KAG3096998.1
Pcub-SC1982_009_000169.1	eggnog	Ankyrin repeat
Pcub-SC1982_009_000300.1	eggnog	vesicle fusion with Golgi apparatus
Pcub-SC1982_009_000299.1	eggnog	Tim17/Tim22/Tim23/Pmp24 family
Pcub-SC1982_009_000170.1	eggnog	Proteasome subunit
Pcub-SC1982_009_000298.1	eggnog	Ubiquitin-conjugating enzyme E2, catalytic domain homologues
Pcub-SC1982_009_000297.1	eggnog	muscle structure development
Pcub-SC1982_009_000171.1	eggnog	Thioredoxin
Pcub-SC1982_009_000172.1	eggnog	Thioredoxin
Pcub-SC1982_009_000173.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0481603.1
Pcub-SC1982_009_000174.1	interproscan	PTHR28165 domain-containing protein
Pcub-SC1982_009_000175.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_009_000176.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_009_000296.1	eggnog	Exosome complex exonuclease RRP4 N-terminal region
Pcub-SC1982_009_000295.1	interproscan	PTHR28165 domain-containing protein
Pcub-SC1982_009_000177.1	eggnog	Predicted transmembrane protein 161AB
Pcub-SC1982_009_000294.1	eggnog	AIR carboxylase
Pcub-SC1982_009_000293.1	eggnog	Alg9-like mannosyltransferase family
Pcub-SC1982_009_000178.1	blastp	Homology to Phytophthora pseudosyringae predicted protein KAG7390223.1
Pcub-SC1982_009_000292.1	eggnog	Ribosomal silencing factor during starvation
Pcub-SC1982_009_000291.1	eggnog	carbohydrate binding
Pcub-SC1982_009_000290.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_009_000179.1	eggnog	UcrQ family
Pcub-SC1982_009_000180.1	eggnog	Las17-binding protein actin regulator
Pcub-SC1982_009_000181.1	blastp	Homology to Phytophthora cactorum predicted protein KAG2784678.1
Pcub-SC1982_009_000182.1	blastp	Homology to Phytophthora nicotianae predicted protein KUF87890.1
Pcub-SC1982_009_000289.1	eggnog	Aminotransferase class I and II
Pcub-SC1982_009_000183.1	eggnog	DHHC palmitoyltransferase
Pcub-SC1982_009_000288.1	blastp	Homology to Phytophthora ramorum predicted protein KAH7470945.1
Pcub-SC1982_009_000287.1	eggnog	BRCA2, oligonucleotide/oligosaccharide-binding, domain 1
Pcub-SC1982_009_000184.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_009_000185.1	eggnog	NADH-ubiquinone oxidoreductase MWFE subunit
Pcub-SC1982_009_000286.1	eggnog	Zinc knuckle
Pcub-SC1982_009_000186.1	eggnog	Phosphoenolpyruvate carboxykinase
Pcub-SC1982_009_000285.1	eggnog	Zinc finger, C2H2 type
Pcub-SC1982_009_000187.1	eggnog	ARF-like small GTPases; ARF, ADP-ribosylation factor
Pcub-SC1982_009_000284.1	eggnog	Source PGD
Pcub-SC1982_009_000283.1	blastp	Homology to Peronospora effusa predicted protein RQM09530.1
Pcub-SC1982_009_000282.1	interproscan	PTHR47026 domain-containing protein
Pcub-SC1982_009_000281.1	eggnog	Domain of unknown function (DUF4833)
Pcub-SC1982_009_000188.1	eggnog	CDC45-like protein
Pcub-SC1982_009_000280.1	eggnog	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
Pcub-SC1982_009_000279.1	eggnog	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
Pcub-SC1982_009_000278.1	eggnog	Protein tyrosine kinase
Pcub-SC1982_009_000189.1	eggnog	WD domain, G-beta repeat
Pcub-SC1982_009_000190.1	eggnog	WD domain, G-beta repeat
Pcub-SC1982_009_000277.1	eggnog	Domain of unknown function (DUF4750)
Pcub-SC1982_009_000276.1	blastp	Homology to Peronospora farinosa predicted protein CAH0486053.1
Pcub-SC1982_009_000191.1	eggnog	Rab5-interacting protein (Rab5ip)
Pcub-SC1982_009_000275.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_009_000274.1	eggnog	WD domain, G-beta repeat
Pcub-SC1982_009_000273.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_009_000192.1	eggnog	domain-containing protein
Pcub-SC1982_009_000272.1	blastp	Homology to Phytophthora idaei predicted protein KAG3113553.1
Pcub-SC1982_009_000271.1	interproscan	PTHR44927 domain-containing protein
Pcub-SC1982_009_000193.1	interproscan	PTHR13510 domain-containing protein
Pcub-SC1982_009_000270.1	eggnog	Protein tyrosine kinase
Pcub-SC1982_009_000194.1	eggnog	Ribosomal protein S27a
Pcub-SC1982_009_000269.1	blastp	Homology to Phytophthora lilii predicted protein GMF20937.1
Pcub-SC1982_009_000268.1	eggnog	Fatty acid desaturase
Pcub-SC1982_009_000267.1	eggnog	Glycosyl hydrolase family 7
Pcub-SC1982_009_000266.1	eggnog	Clathrin is the major protein of the polyhedral coat of coated pits and vesicles
Pcub-SC1982_009_000195.1	eggnog	Ribosomal L29e protein family
Pcub-SC1982_009_000265.1	eggnog	THUMP
Pcub-SC1982_009_000196.1	eggnog	WD40 repeats
Pcub-SC1982_009_000264.1	eggnog	domain-containing protein
Pcub-SC1982_009_000197.1	eggnog	zinc-finger of acetyl-transferase ESCO
Pcub-SC1982_009_000263.1	eggnog	Belongs to the glycosyl hydrolase 5 (cellulase A) family
Pcub-SC1982_009_000262.1	blastp	Homology to Peronospora destructor predicted protein CAI5714038.1
Pcub-SC1982_009_000198.1	blastp	Homology to Peronospora destructor predicted protein CAI5714038.1
Pcub-SC1982_009_000199.1	eggnog	4'-phosphopantetheinyl transferase superfamily
Pcub-SC1982_009_000261.1	eggnog	ATP synthase (E/31 kDa) subunit
Pcub-SC1982_009_000200.1	eggnog	Flavinator of succinate dehydrogenase
Pcub-SC1982_009_000260.1	blastp	Homology to Peronospora farinosa predicted protein CAH0490169.1
Pcub-SC1982_009_000201.1	eggnog	domain-containing protein
Pcub-SC1982_009_000259.1	eggnog	phytol kinase activity
Pcub-SC1982_009_000258.1	eggnog	Extension to Ser/Thr-type protein kinases
Pcub-SC1982_009_000202.1	eggnog	Extension to Ser/Thr-type protein kinases
Pcub-SC1982_009_000203.1	eggnog	phytol kinase activity
Pcub-SC1982_009_000257.1	eggnog	domain-containing protein
Pcub-SC1982_009_000204.1	eggnog	Protein tyrosine kinase
Pcub-SC1982_009_000256.1	eggnog	Extension to Ser/Thr-type protein kinases
Pcub-SC1982_009_000255.1	eggnog	phytol kinase activity
Pcub-SC1982_009_000205.1	eggnog	Extension to Ser/Thr-type protein kinases
Pcub-SC1982_009_000254.1	eggnog	Protein tyrosine kinase
Pcub-SC1982_009_000253.1	eggnog	Crinkler (CRN) family protein
Pcub-SC1982_009_000252.1	eggnog	Protein tyrosine kinase
Pcub-SC1982_009_000251.1	eggnog	Protein tyrosine kinase
Pcub-SC1982_009_000250.1	eggnog	Protein tyrosine kinase
Pcub-SC1982_009_000206.1	eggnog	function. Source PGD
Pcub-SC1982_009_000207.1	eggnog	Mitochondrial carrier protein
Pcub-SC1982_009_000208.1	eggnog	ATP synthase
Pcub-SC1982_009_000249.1	blastp	Homology to Phytophthora ramorum predicted protein KAH7470881.1
Pcub-SC1982_009_000248.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0481684.1
Pcub-SC1982_009_000209.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0481684.1
Pcub-SC1982_009_000210.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_009_000211.1	eggnog	Low-density lipoprotein receptor domain class A
Pcub-SC1982_009_000247.1	eggnog	Protein tyrosine kinase
Pcub-SC1982_009_000212.1	eggnog	Ribosomal protein L17
Pcub-SC1982_009_000213.1	eggnog	Yippee zinc-binding/DNA-binding /Mis18, centromere assembly
Pcub-SC1982_009_000214.1	blastp	Homology to Phytophthora ramorum predicted protein KAH7470887.1
Pcub-SC1982_009_000246.1	blastp	Homology to Phytophthora ramorum predicted protein KAH7470884.1
Pcub-SC1982_009_000215.1	eggnog	Tetratricopeptide repeat
Pcub-SC1982_009_000245.1	blastp	Homology to Phytophthora fragariae predicted protein KAE8901986.1
Pcub-SC1982_009_000216.1	blastp	Homology to Phytophthora aleatoria predicted protein KAG6967726.1
Pcub-SC1982_009_000244.1	blastp	Homology to Phytophthora nicotianae predicted protein ETI44674.1
Pcub-SC1982_009_000243.1	blastp	Homology to Phytophthora pseudosyringae predicted protein KAG7387004.1
Pcub-SC1982_009_000217.1	blastp	Homology to Phytophthora idaei predicted protein KAG3092979.1
Pcub-SC1982_009_000218.1	blastp	Homology to Phytophthora idaei predicted protein KAG3092979.1
Pcub-SC1982_009_000219.1	interproscan	PTHR24350 domain-containing protein
Pcub-SC1982_009_000220.1	eggnog	Sds3-like
Pcub-SC1982_009_000242.1	interproscan	PTHR35763 domain-containing protein
Pcub-SC1982_009_000221.1	eggnog	3,4-dihydroxy-2-butanone 4-phosphate synthase
Pcub-SC1982_009_000241.1	eggnog	Erv1 / Alr family
Pcub-SC1982_009_000222.1	eggnog	Bicoid-interacting protein 3 (Bin3)
Pcub-SC1982_009_000240.1	eggnog	domain-containing protein
Pcub-SC1982_009_000239.1	eggnog	Ribosomal protein S9/S16
Pcub-SC1982_009_000223.1	eggnog	Required for proper 27S pre-rRNA processing and 60S ribosome subunit assembly
Pcub-SC1982_009_000238.1	eggnog	Mitochondrial carrier protein
Pcub-SC1982_009_000224.1	eggnog	DNA topoisomerase II activity
Pcub-SC1982_009_000225.1	eggnog	DNA topoisomerase II activity
Pcub-SC1982_009_000237.1	eggnog	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2)
Pcub-SC1982_009_000236.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0481698.1
Pcub-SC1982_009_000226.1	eggnog	Galectin
Pcub-SC1982_009_000235.1	blastp	Homology to Phytophthora lilii predicted protein GMF28808.1
Pcub-SC1982_009_000234.1	eggnog	FATC
Pcub-SC1982_009_000233.1	interproscan	SSF54403 domain-containing protein
Pcub-SC1982_009_000232.1	eggnog	JmjC domain, hydroxylase
Pcub-SC1982_009_000227.1	eggnog	Uncharacterised protein family (UPF0172)
Pcub-SC1982_009_000231.1	eggnog	sequence
Pcub-SC1982_009_000228.1	eggnog	lipoate-protein ligase activity
Pcub-SC1982_009_000230.1	eggnog	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397
Pcub-SC1982_009_000229.1	eggnog	RxLR effector
Pcub-SC1982_010_000001.1	eggnog	domain-containing protein
Pcub-SC1982_010_000002.1	eggnog	Possible Fer4-like domain in RNase L inhibitor, RLI
Pcub-SC1982_010_000003.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_010_000004.1	blastp	Homology to Peronospora belbahrii predicted protein CAH0475974.1
Pcub-SC1982_010_000005.1	eggnog	domain-containing protein
Pcub-SC1982_010_000553.1	eggnog	domain-containing protein
Pcub-SC1982_010_000006.1	eggnog	cilium movement
Pcub-SC1982_010_000552.1	eggnog	cilium movement
Pcub-SC1982_010_000551.1	eggnog	Dynamitin
Pcub-SC1982_010_000007.1	eggnog	domain-containing protein
Pcub-SC1982_010_000008.1	blastp	Homology to Phytophthora infestans predicted protein KAF4038492.1
Pcub-SC1982_010_000009.1	eggnog	vWA found in TerF C terminus
Pcub-SC1982_010_000010.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_010_000550.1	eggnog	vWA found in TerF C terminus
Pcub-SC1982_010_000549.1	eggnog	vWA found in TerF C terminus
Pcub-SC1982_010_000548.1	eggnog	Domain in DAP-5, eIF4G, MA-3 and other proteins
Pcub-SC1982_010_000547.1	eggnog	vWA found in TerF C terminus
Pcub-SC1982_010_000546.1	eggnog	Domain in DAP-5, eIF4G, MA-3 and other proteins
Pcub-SC1982_010_000545.1	eggnog	Domain in DAP-5, eIF4G, MA-3 and other proteins
Pcub-SC1982_010_000011.1	eggnog	domain-containing protein
Pcub-SC1982_010_000544.1	eggnog	Multicopper oxidase
Pcub-SC1982_010_000543.1	eggnog	Pyruvate:ferredoxin oxidoreductase core domain II
Pcub-SC1982_010_000542.1	eggnog	Pyruvate:ferredoxin oxidoreductase core domain II
Pcub-SC1982_010_000541.1	eggnog	Pyruvate:ferredoxin oxidoreductase core domain II
Pcub-SC1982_010_000540.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_010_000012.1	eggnog	Maltose acetyltransferase
Pcub-SC1982_010_000013.1	eggnog	Pyruvate:ferredoxin oxidoreductase core domain II
Pcub-SC1982_010_000014.1	eggnog	Pyruvate:ferredoxin oxidoreductase core domain II
Pcub-SC1982_010_000015.1	eggnog	Pyruvate:ferredoxin oxidoreductase core domain II
Pcub-SC1982_010_000016.1	eggnog	Multicopper oxidase
Pcub-SC1982_010_000017.1	eggnog	Multicopper oxidase
Pcub-SC1982_010_000539.1	eggnog	domain-containing protein
Pcub-SC1982_010_000018.1	eggnog	Domain in DAP-5, eIF4G, MA-3 and other proteins
Pcub-SC1982_010_000538.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_010_000019.1	eggnog	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily
Pcub-SC1982_010_000537.1	eggnog	UAA transporter family
Pcub-SC1982_010_000536.1	eggnog	Calcineurin-like phosphoesterase
Pcub-SC1982_010_000535.1	eggnog	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Pcub-SC1982_010_000534.1	blastp	Homology to Peronospora farinosa predicted protein CAH0493561.1
Pcub-SC1982_010_000533.1	eggnog	Cyclin
Pcub-SC1982_010_000532.1	eggnog	FAD dependent oxidoreductase
Pcub-SC1982_010_000531.1	eggnog	Plasma-membrane choline transporter
